codibge, uf, pop, cifpm, part_uf
251680,PB,"9,465",0.6,0.311203%
251690,PB,"15,307",1.0,0.518672%
251700,PB,"9,901",0.6,0.311203%
251710,PB,"2,784",0.6,0.311203%
251720,PB,"5,327",0.6,0.311203%
250550,PB,"3,777",0.6,0.311203%
251740,PB,"2,227",0.6,0.311203%
260005,PE,"98,990",3.0,1.091703%
260010,PE,"36,866",1.6,0.582242%
260020,PE,"19,225",1.2,0.436681%
260030,PE,"24,454",1.4,0.509461%
260040,PE,"36,040",1.6,0.582242%
260050,PE,"42,831",1.8,0.655022%
260060,PE,"14,431",1.0,0.363901%
260070,PE,"38,261",1.8,0.655022%
260080,PE,"22,886",1.2,0.436681%
260090,PE,"22,685",1.2,0.436681%
260100,PE,"10,965",0.8,0.291121%
260105,PE,"20,046",1.2,0.436681%
260110,PE,"83,287",2.8,1.018923%
260120,PE,"73,154",2.6,0.946143%
260130,PE,"14,091",1.0,0.363901%
260140,PE,"42,331",2.0,0.727802%
260150,PE,"11,941",0.8,0.291121%
260160,PE,"20,672",1.2,0.436681%
260170,PE,"75,729",2.6,0.946143%
260180,PE,"12,589",0.8,0.291121%
260190,PE,"60,469",2.2,0.800582%
260200,PE,"37,571",1.8,0.655022%
260210,PE,"47,991",2.0,0.727802%
260220,PE,"38,976",1.8,0.655022%
260230,PE,"38,069",1.8,0.655022%
260240,PE,"8,980",0.6,0.218341%
260250,PE,"7,464",0.6,0.218341%
260260,PE,"49,624",2.0,0.727802%
260270,PE,"13,050",0.8,0.291121%
260280,PE,"57,120",2.2,0.800582%
260290,PE,"202,636",4.0,1.455604%
260300,PE,"33,557",1.6,0.582242%
260310,PE,"20,082",1.2,0.436681%
260320,PE,"28,326",1.4,0.509461%
260330,PE,"11,094",0.8,0.291121%
260340,PE,"5,741",0.6,0.218341%
260345,PE,"155,228",3.8,1.382828%
260350,PE,"18,440",1.2,0.436681%
260360,PE,"8,472",0.6,0.218341%
260370,PE,"24,799",1.4,0.509461%
260380,PE,"19,994",1.2,0.436681%
260390,PE,"19,380",1.2,0.436681%
260392,PE,"12,706",0.8,0.291121%
260400,PE,"81,884",2.8,1.018923%
260410,PE,"351,686",4.0,1.455604%
260415,PE,"14,247",1.0,0.363901%
260420,PE,"41,865",1.8,0.655022%
260430,PE,"11,607",0.8,0.291121%
260440,PE,"13,302",0.8,0.291121%
260450,PE,"21,402",1.2,0.436681%
260460,PE,"26,008",1.4,0.509461%
260470,PE,"18,033",1.2,0.436681%
260480,PE,"12,581",0.8,0.291121%
260490,PE,"12,332",0.8,0.291121%
260500,PE,"23,909",1.4,0.509461%
260510,PE,"36,474",1.6,0.582242%
260515,PE,"18,510",1.2,0.436681%
260520,PE,"67,839",2.4,0.873362%
260530,PE,"31,858",1.6,0.582242%
260540,PE,"21,836",1.2,0.436681%
260550,PE,"12,008",0.8,0.291121%
260560,PE,"22,577",1.4,0.509461%
260570,PE,"32,152",1.6,0.582242%
260580,PE,"15,234",1.0,0.363901%
260590,PE,"30,426",1.4,0.509461%
260600,PE,"137,810",3.6,1.310044%
260610,PE,"30,324",1.4,0.509461%
260620,PE,"78,940",2.6,0.946143%
260630,PE,"7,363",0.6,0.218341%
260640,PE,"82,579",2.8,1.018923%
260650,PE,"19,056",1.2,0.436681%
260660,PE,"28,798",1.4,0.509461%
260670,PE,"7,730",0.6,0.218341%
260680,PE,"113,956",3.2,1.164483%
260690,PE,"12,156",0.8,0.291121%
260760,PE,"25,346",1.4,0.509461%
260700,PE,"22,374",1.2,0.436681%
260710,PE,"4,549",0.6,0.218341%
260720,PE,"92,965",3.0,1.091703%
260730,PE,"30,091",1.4,0.509461%
260740,PE,"4,807",0.6,0.218341%
260750,PE,"26,362",1.4,0.509461%
260765,PE,"36,299",1.6,0.582242%
260770,PE,"13,708",1.0,0.363901%
260775,PE,"26,073",1.4,0.509461%
260780,PE,"16,806",1.0,0.363901%
260790,PE,"691,125",4.0,1.455604%
260795,PE,"11,649",0.8,0.291121%
260800,PE,"16,943",1.0,0.363901%
260805,PE,"14,646",1.0,0.363901%
260810,PE,"33,217",1.6,0.582242%
260820,PE,"16,004",1.0,0.363901%
260825,PE,"11,269",0.8,0.291121%
260830,PE,"14,620",1.0,0.363901%
260840,PE,"15,229",1.0,0.363901%
260845,PE,"17,654",1.2,0.436681%
260850,PE,"21,308",1.2,0.436681%
260860,PE,"12,951",0.8,0.291121%
260870,PE,"16,190",1.0,0.363901%
260875,PE,"25,030",1.4,0.509461%
260880,PE,"39,570",1.8,0.655022%
260890,PE,"56,203",2.2,0.800582%
260900,PE,"25,114",1.4,0.509461%
260910,PE,"15,571",1.0,0.363901%
260915,PE,"20,681",1.2,0.436681%
260920,PE,"11,570",0.8,0.291121%
260930,PE,"15,185",1.0,0.363901%
261430,PE,"11,240",0.8,0.291121%
260940,PE,"61,577",2.4,0.873362%
260950,PE,"32,174",1.6,0.582242%
260960,PE,"390,144",4.0,1.455604%
260970,PE,"23,717",1.2,0.436681%
260980,PE,"14,623",1.0,0.363901%
260990,PE,"68,236",2.4,0.873362%
261000,PE,"62,571",2.4,0.873362%
261010,PE,"7,864",0.6,0.218341%
261020,PE,"26,440",1.4,0.509461%
261030,PE,"11,403",0.8,0.291121%
261040,PE,"21,290",1.2,0.436681%
261050,PE,"28,935",1.4,0.509461%
261060,PE,"55,493",2.2,0.800582%
261070,PE,"325,590",4.0,1.455604%
261080,PE,"22,455",1.2,0.436681%
261090,PE,"66,524",2.4,0.873362%
261100,PE,"35,731",1.6,0.582242%
261110,PE,"337,683",4.0,1.455604%
261120,PE,"11,266",0.8,0.291121%
261130,PE,"26,902",1.4,0.509461%
261140,PE,"14,657",1.0,0.363901%
261150,PE,"25,686",1.4,0.509461%
261153,PE,"6,812",0.6,0.218341%
261170,PE,"20,286",1.2,0.436681%
261180,PE,"46,877",2.0,0.727802%
261190,PE,"23,282",1.2,0.436681%
261200,PE,"10,247",0.8,0.291121%
261210,PE,"10,588",0.8,0.291121%
261220,PE,"60,117",2.2,0.800582%
261230,PE,"15,761",1.0,0.363901%
261240,PE,"25,521",1.4,0.509461%
261245,PE,"15,032",1.0,0.363901%
261247,PE,"12,439",0.8,0.291121%
261250,PE,"103,660",3.2,1.164483%
261255,PE,"14,265",1.0,0.363901%
261260,PE,"41,475",1.8,0.655022%
261270,PE,"13,921",1.0,0.363901%
261280,PE,"11,682",0.8,0.291121%
261290,PE,"15,497",1.0,0.363901%
261300,PE,"58,251",2.2,0.800582%
261310,PE,"36,895",1.6,0.582242%
261320,PE,"22,518",1.2,0.436681%
261330,PE,"21,215",1.2,0.436681%
261340,PE,"20,654",1.2,0.436681%
261350,PE,"33,742",1.6,0.582242%
261360,PE,"33,537",1.6,0.582242%
261370,PE,"111,197",3.2,1.164483%
261380,PE,"17,834",1.2,0.436681%
261390,PE,"84,970",2.8,1.018923%
261400,PE,"19,049",1.2,0.436681%
261410,PE,"35,521",1.6,0.582242%
261420,PE,"44,734",2.0,0.727802%
261440,PE,"5,964",0.6,0.218341%
261450,PE,"63,780",2.4,0.873362%
261460,PE,"28,132",1.4,0.509461%
261470,PE,"12,872",0.8,0.291121%
261480,PE,"25,003",1.4,0.509461%
261485,PE,"22,850",1.2,0.436681%
261500,PE,"27,981",1.4,0.509461%
261510,PE,"7,089",0.6,0.218341%
261520,PE,"10,313",0.8,0.291121%
261530,PE,"53,328",2.2,0.800582%
261540,PE,"43,174",1.8,0.655022%
261550,PE,"13,643",1.0,0.363901%
261560,PE,"29,842",1.4,0.509461%
261570,PE,"15,235",1.0,0.363901%
261580,PE,"26,727",1.4,0.509461%
261590,PE,"8,159",0.6,0.218341%
261600,PE,"18,067",1.2,0.436681%
261610,PE,"9,471",0.6,0.218341%
261618,PE,"7,693",0.6,0.218341%
261620,PE,"20,222",1.2,0.436681%
261630,PE,"32,296",1.6,0.582242%
261640,PE,"136,706",3.6,1.310044%
261650,PE,"14,618",1.0,0.363901%
220005,PI,"6,951",0.6,0.344037%
220010,PI,"5,069",0.6,0.344037%
220020,PI,"17,068",1.2,0.688073%
220025,PI,"7,515",0.6,0.344037%
220027,PI,"4,835",0.6,0.344037%
220030,PI,"14,040",1.0,0.573394%
220040,PI,"39,795",1.8,1.032110%
220045,PI,"5,303",0.6,0.344037%
220050,PI,"17,317",1.2,0.688073%
220060,PI,"6,688",0.6,0.344037%
220070,PI,"9,655",0.6,0.344037%
220080,PI,"3,109",0.6,0.344037%
220090,PI,"5,755",0.6,0.344037%
220095,PI,"2,460",0.6,0.344037%
220100,PI,"4,662",0.6,0.344037%
220105,PI,"7,703",0.6,0.344037%
220110,PI,"11,471",0.8,0.458716%
220115,PI,"11,302",0.8,0.458716%
220117,PI,"3,888",0.6,0.344037%
220120,PI,"46,189",2.0,1.146789%
220130,PI,"3,291",0.6,0.344037%
220140,PI,"6,930",0.6,0.344037%
220150,PI,"26,379",1.4,0.802752%
220155,PI,"3,934",0.6,0.344037%
220157,PI,"3,485",0.6,0.344037%
220160,PI,"10,032",0.6,0.344037%
220170,PI,"5,408",0.6,0.344037%
220173,PI,"6,102",0.6,0.344037%
220177,PI,"6,633",0.6,0.344037%
220180,PI,"4,440",0.6,0.344037%
220190,PI,"24,532",1.4,0.802752%
220191,PI,"5,517",0.6,0.344037%
220192,PI,"5,564",0.6,0.344037%
220194,PI,"6,284",0.6,0.344037%
220196,PI,"8,177",0.6,0.344037%
220198,PI,"3,845",0.6,0.344037%
220200,PI,"19,441",1.2,0.688073%
220202,PI,"7,909",0.6,0.344037%
220205,PI,"10,368",0.8,0.458716%
220207,PI,"3,485",0.6,0.344037%
220208,PI,"7,483",0.6,0.344037%
220209,PI,"5,680",0.6,0.344037%
220210,PI,"5,515",0.6,0.344037%
220211,PI,"4,935",0.6,0.344037%
220213,PI,"5,823",0.6,0.344037%
220217,PI,"7,126",0.6,0.344037%
220220,PI,"46,031",2.0,1.146789%
220225,PI,"3,898",0.6,0.344037%
220230,PI,"20,770",1.2,0.688073%
220240,PI,"11,205",0.8,0.458716%
220245,PI,"4,021",0.6,0.344037%
220250,PI,"10,688",0.8,0.458716%
220253,PI,"5,750",0.6,0.344037%
220255,PI,"5,012",0.6,0.344037%
220260,PI,"19,410",1.2,0.688073%
220265,PI,"5,306",0.6,0.344037%
220270,PI,"27,287",1.4,0.802752%
220271,PI,"4,805",0.6,0.344037%
220272,PI,"6,042",0.6,0.344037%
220273,PI,"3,942",0.6,0.344037%
220275,PI,"6,345",0.6,0.344037%
220277,PI,"7,532",0.6,0.344037%
220280,PI,"4,540",0.6,0.344037%
220285,PI,"4,605",0.6,0.344037%
220290,PI,"26,149",1.4,0.802752%
220300,PI,"8,130",0.6,0.344037%
220310,PI,"10,235",0.8,0.458716%
220320,PI,"11,158",0.8,0.458716%
220323,PI,"4,859",0.6,0.344037%
220327,PI,"5,152",0.6,0.344037%
220325,PI,"4,353",0.6,0.344037%
220330,PI,"13,575",0.8,0.458716%
220335,PI,"6,880",0.6,0.344037%
220340,PI,"6,774",0.6,0.344037%
220345,PI,"9,396",0.6,0.344037%
220342,PI,"4,288",0.6,0.344037%
220350,PI,"14,406",1.0,0.573394%
220360,PI,"4,822",0.6,0.344037%
220370,PI,"38,983",1.8,1.032110%
220375,PI,"5,210",0.6,0.344037%
220380,PI,"4,394",0.6,0.344037%
220385,PI,"2,517",0.6,0.344037%
220390,PI,"58,892",2.2,1.261457%
220400,PI,"5,265",0.6,0.344037%
220410,PI,"4,309",0.6,0.344037%
220415,PI,"3,113",0.6,0.344037%
220420,PI,"9,108",0.6,0.344037%
220430,PI,"11,405",0.8,0.458716%
220435,PI,"5,337",0.6,0.344037%
220440,PI,"10,518",0.8,0.458716%
220450,PI,"10,337",0.8,0.458716%
220455,PI,"4,484",0.6,0.344037%
220460,PI,"3,815",0.6,0.344037%
220465,PI,"9,242",0.6,0.344037%
220470,PI,"15,056",1.0,0.573394%
220480,PI,"9,626",0.6,0.344037%
220490,PI,"8,424",0.6,0.344037%
220500,PI,"11,375",0.8,0.458716%
220510,PI,"10,837",0.8,0.458716%
220515,PI,"5,671",0.6,0.344037%
220520,PI,"18,725",1.2,0.688073%
220525,PI,"4,422",0.6,0.344037%
220527,PI,"4,777",0.6,0.344037%
220530,PI,"4,388",0.6,0.344037%
220535,PI,"2,963",0.6,0.344037%
220540,PI,"14,105",1.0,0.573394%
220545,PI,"5,331",0.6,0.344037%
220550,PI,"38,440",1.8,1.032110%
220551,PI,"5,385",0.6,0.344037%
220552,PI,"5,523",0.6,0.344037%
220553,PI,"4,671",0.6,0.344037%
220555,PI,"8,365",0.6,0.344037%
220557,PI,"6,630",0.6,0.344037%
220556,PI,"4,580",0.6,0.344037%
220558,PI,"3,987",0.6,0.344037%
220559,PI,"5,068",0.6,0.344037%
220554,PI,"2,785",0.6,0.344037%
220560,PI,"5,227",0.6,0.344037%
220570,PI,"29,683",1.4,0.802752%
220580,PI,"25,067",1.4,0.802752%
220585,PI,"8,143",0.6,0.344037%
220590,PI,"5,265",0.6,0.344037%
220595,PI,"8,299",0.6,0.344037%
220600,PI,"4,479",0.6,0.344037%
220605,PI,"6,332",0.6,0.344037%
220610,PI,"10,740",0.8,0.458716%
220620,PI,"33,146",1.6,0.917431%
220630,PI,"1,231",0.6,0.344037%
220635,PI,"6,513",0.6,0.344037%
220640,PI,"10,409",0.8,0.458716%
220650,PI,"7,605",0.6,0.344037%
220660,PI,"10,446",0.8,0.458716%
220665,PI,"4,070",0.6,0.344037%
220667,PI,"6,672",0.6,0.344037%
220669,PI,"8,954",0.6,0.344037%
220670,PI,"7,245",0.6,0.344037%
220672,PI,"8,398",0.6,0.344037%
220675,PI,"4,768",0.6,0.344037%
220680,PI,"8,521",0.6,0.344037%
220795,PI,"4,295",0.6,0.344037%
220690,PI,"6,474",0.6,0.344037%
220695,PI,"2,930",0.6,0.344037%
220700,PI,"36,385",1.6,0.917431%
220710,PI,"2,409",0.6,0.344037%
220720,PI,"6,753",0.6,0.344037%
220730,PI,"4,068",0.6,0.344037%
220735,PI,"3,321",0.6,0.344037%
220740,PI,"4,973",0.6,0.344037%
220750,PI,"14,253",1.0,0.573394%
220755,PI,"3,893",0.6,0.344037%
220760,PI,"10,589",0.8,0.458716%
220770,PI,"150,201",3.8,2.178887%
220775,PI,"4,491",0.6,0.344037%
220777,PI,"6,271",0.6,0.344037%
220779,PI,"3,957",0.6,0.344037%
220780,PI,"20,198",1.2,0.688073%
220785,PI,"3,629",0.6,0.344037%
220790,PI,"38,090",1.8,1.032110%
220793,PI,"2,488",0.6,0.344037%
220800,PI,"76,749",2.6,1.490814%
220810,PI,"11,925",0.8,0.458716%
220820,PI,"18,095",1.2,0.688073%
220830,PI,"28,242",1.4,0.802752%
220840,PI,"62,695",2.4,1.376136%
220850,PI,"12,324",0.8,0.458716%
220855,PI,"2,656",0.6,0.344037%
220860,PI,"3,104",0.6,0.344037%
220865,PI,"8,821",0.6,0.344037%
220870,PI,"8,618",0.6,0.344037%
220880,PI,"17,697",1.2,0.688073%
220885,PI,"4,248",0.6,0.344037%
220887,PI,"4,393",0.6,0.344037%
220890,PI,"7,185",0.6,0.344037%
220900,PI,"6,330",0.6,0.344037%
220910,PI,"6,134",0.6,0.344037%
220915,PI,"3,940",0.6,0.344037%
220920,PI,"6,155",0.6,0.344037%
220930,PI,"5,741",0.6,0.344037%
220937,PI,"5,177",0.6,0.344037%
220935,PI,"4,552",0.6,0.344037%
220940,PI,"6,270",0.6,0.344037%
220945,PI,"2,120",0.6,0.344037%
220950,PI,"3,726",0.6,0.344037%
220955,PI,"4,374",0.6,0.344037%
220960,PI,"2,909",0.6,0.344037%
220965,PI,"5,810",0.6,0.344037%
220970,PI,"6,326",0.6,0.344037%
220975,PI,"2,975",0.6,0.344037%
220980,PI,"4,918",0.6,0.344037%
220985,PI,"4,529",0.6,0.344037%
220987,PI,"5,919",0.6,0.344037%
220990,PI,"6,064",0.6,0.344037%
220995,PI,"4,755",0.6,0.344037%
220997,PI,"7,804",0.6,0.344037%
221000,PI,"20,206",1.2,0.688073%
221005,PI,"5,253",0.6,0.344037%
221010,PI,"3,692",0.6,0.344037%
221020,PI,"6,606",0.6,0.344037%
221030,PI,"6,253",0.6,0.344037%
221035,PI,"4,497",0.6,0.344037%
221037,PI,"2,597",0.6,0.344037%
221038,PI,"2,412",0.6,0.344037%
221039,PI,"2,992",0.6,0.344037%
221040,PI,"17,604",1.2,0.688073%
221050,PI,"14,027",1.0,0.573394%
221060,PI,"33,966",1.6,0.917431%
221062,PI,"3,437",0.6,0.344037%
221063,PI,"4,217",0.6,0.344037%
221065,PI,"9,865",0.6,0.344037%
221070,PI,"14,384",1.0,0.573394%
221080,PI,"12,458",0.8,0.458716%
221090,PI,"4,506",0.6,0.344037%
221093,PI,"6,581",0.6,0.344037%
221095,PI,"2,861",0.6,0.344037%
221097,PI,"2,712",0.6,0.344037%
221110,PI,"43,689",1.8,1.032110%
221120,PI,"21,105",1.2,0.688073%
221130,PI,"20,579",1.2,0.688073%
221135,PI,"4,881",0.6,0.344037%
221140,PI,"4,329",0.6,0.344037%
221150,PI,"3,028",0.6,0.344037%
221160,PI,"2,947",0.6,0.344037%
221170,PI,"4,383",0.6,0.344037%
410010,PR,"7,795",0.6,0.144788%
410020,PR,"6,293",0.6,0.144788%
410030,PR,"9,073",0.6,0.144788%
410040,PR,"114,129",3.2,0.772201%
410045,PR,"3,143",0.6,0.144788%
412862,PR,"3,037",0.6,0.144788%
410060,PR,"14,606",1.0,0.241313%
410070,PR,"10,253",0.8,0.193050%
410050,PR,"21,867",1.2,0.289575%
410080,PR,"11,148",0.8,0.193050%
410090,PR,"6,019",0.6,0.144788%
410100,PR,"18,740",1.2,0.289575%
410105,PR,"2,908",0.6,0.144788%
410110,PR,"20,822",1.2,0.289575%
410115,PR,"2,969",0.6,0.144788%
410120,PR,"19,418",1.2,0.289575%
410130,PR,"7,582",0.6,0.144788%
410140,PR,"131,571",3.6,0.868726%
410150,PR,"116,960",3.4,0.820463%
410160,PR,"27,728",1.4,0.337838%
410165,PR,"3,384",0.6,0.144788%
410170,PR,"14,056",1.0,0.241313%
410180,PR,"135,459",3.6,0.868726%
410185,PR,"2,330",0.6,0.144788%
410190,PR,"16,104",1.0,0.241313%
410200,PR,"34,046",1.6,0.386100%
410210,PR,"26,087",1.4,0.337838%
410220,PR,"4,002",0.6,0.144788%
410230,PR,"12,471",0.8,0.193050%
410240,PR,"32,562",1.6,0.386100%
410250,PR,"12,393",0.8,0.193050%
410270,PR,"2,825",0.6,0.144788%
410260,PR,"10,273",0.8,0.193050%
410275,PR,"3,811",0.6,0.144788%
410280,PR,"15,634",1.0,0.241313%
410290,PR,"16,511",1.0,0.241313%
410300,PR,"4,438",0.6,0.144788%
410302,PR,"2,694",0.6,0.144788%
410304,PR,"6,674",0.6,0.144788%
410305,PR,"7,939",0.6,0.144788%
410310,PR,"12,320",0.8,0.193050%
410315,PR,"3,755",0.6,0.144788%
410320,PR,"6,982",0.6,0.144788%
410322,PR,"3,361",0.6,0.144788%
410330,PR,"7,387",0.6,0.144788%
410335,PR,"5,714",0.6,0.144788%
410337,PR,"2,990",0.6,0.144788%
410340,PR,"2,892",0.6,0.144788%
410345,PR,"16,896",1.0,0.241313%
410347,PR,"4,266",0.6,0.144788%
410350,PR,"8,545",0.6,0.144788%
410360,PR,"25,287",1.4,0.337838%
410370,PR,"104,592",3.2,0.772201%
410380,PR,"7,759",0.6,0.144788%
410390,PR,"15,144",1.0,0.241313%
410395,PR,"4,079",0.6,0.144788%
410400,PR,"42,187",1.8,0.434363%
410405,PR,"4,210",0.6,0.144788%
410410,PR,"7,762",0.6,0.144788%
410420,PR,"125,719",3.4,0.820463%
410425,PR,"27,884",1.4,0.337838%
410430,PR,"93,547",3.0,0.723938%
410440,PR,"16,198",1.0,0.241313%
410442,PR,"15,901",1.0,0.241313%
410445,PR,"13,478",0.8,0.193050%
410450,PR,"19,320",1.2,0.289575%
410460,PR,"15,788",1.0,0.241313%
410465,PR,"21,939",1.2,0.289575%
410470,PR,"14,384",1.0,0.241313%
410480,PR,"316,226",4.0,0.965251%
410490,PR,"71,159",2.4,0.579151%
410500,PR,"10,455",0.8,0.193050%
410510,PR,"11,279",0.8,0.193050%
410520,PR,"17,821",1.2,0.289575%
410530,PR,"11,707",0.8,0.193050%
410540,PR,"19,951",1.2,0.289575%
410550,PR,"78,553",2.6,0.627413%
410560,PR,"12,199",0.8,0.193050%
410570,PR,"17,311",1.2,0.289575%
410580,PR,"234,941",4.0,0.965251%
410590,PR,"23,811",1.4,0.337838%
410600,PR,"8,779",0.6,0.144788%
410610,PR,"3,849",0.6,0.144788%
410620,PR,"17,745",1.2,0.289575%
410630,PR,"17,135",1.2,0.289575%
410640,PR,"48,615",2.0,0.482625%
410645,PR,"7,607",0.6,0.144788%
410650,PR,"21,755",1.2,0.289575%
410655,PR,"3,682",0.6,0.144788%
410680,PR,"18,858",1.2,0.289575%
410657,PR,"4,373",0.6,0.144788%
410660,PR,"21,197",1.2,0.289575%
410670,PR,"4,628",0.6,0.144788%
410685,PR,"3,128",0.6,0.144788%
410700,PR,"14,911",1.0,0.241313%
410715,PR,"5,277",0.6,0.144788%
410710,PR,"5,425",0.6,0.144788%
410712,PR,"3,562",0.6,0.144788%
410720,PR,"39,500",1.8,0.434363%
410725,PR,"8,335",0.6,0.144788%
410730,PR,"6,058",0.6,0.144788%
412863,PR,"5,794",0.6,0.144788%
410740,PR,"6,182",0.6,0.144788%
410750,PR,"14,311",1.0,0.241313%
410753,PR,"4,357",0.6,0.144788%
410752,PR,"1,875",0.6,0.144788%
410754,PR,"4,494",0.6,0.144788%
410755,PR,"3,355",0.6,0.144788%
410760,PR,"17,233",1.2,0.289575%
410765,PR,"93,730",3.0,0.723938%
410770,PR,"4,903",0.6,0.144788%
410773,PR,"5,929",0.6,0.144788%
410775,PR,"8,222",0.6,0.144788%
410785,PR,"4,792",0.6,0.144788%
410780,PR,"5,114",0.6,0.144788%
410790,PR,"6,535",0.6,0.144788%
410800,PR,"11,145",0.8,0.193050%
410810,PR,"2,685",0.6,0.144788%
410820,PR,"7,214",0.6,0.144788%
410830,PR,"263,915",4.0,0.965251%
410845,PR,"5,144",0.6,0.144788%
410832,PR,"6,382",0.6,0.144788%
410840,PR,"87,491",2.8,0.675676%
410850,PR,"14,038",1.0,0.241313%
410855,PR,"3,211",0.6,0.144788%
410860,PR,"29,683",1.4,0.337838%
410865,PR,"7,482",0.6,0.144788%
410870,PR,"6,251",0.6,0.144788%
410880,PR,"32,784",1.6,0.386100%
410890,PR,"6,562",0.6,0.144788%
410895,PR,"8,552",0.6,0.144788%
410900,PR,"3,942",0.6,0.144788%
410910,PR,"2,291",0.6,0.144788%
410920,PR,"5,463",0.6,0.144788%
410930,PR,"13,817",1.0,0.241313%
410940,PR,"179,256",4.0,0.965251%
410950,PR,"7,944",0.6,0.144788%
410960,PR,"35,588",1.6,0.386100%
410965,PR,"5,705",0.6,0.144788%
410970,PR,"30,888",1.6,0.386100%
410975,PR,"6,374",0.6,0.144788%
410980,PR,"52,848",2.2,0.530888%
410990,PR,"8,561",0.6,0.144788%
411000,PR,"4,309",0.6,0.144788%
411005,PR,"2,303",0.6,0.144788%
411007,PR,"12,550",0.8,0.193050%
411010,PR,"31,391",1.6,0.386100%
411020,PR,"11,319",0.8,0.193050%
411030,PR,"3,128",0.6,0.144788%
411040,PR,"4,493",0.6,0.144788%
411050,PR,"15,059",1.0,0.241313%
411060,PR,"14,794",1.0,0.241313%
411065,PR,"2,487",0.6,0.144788%
411070,PR,"60,070",2.2,0.530888%
411080,PR,"10,648",0.8,0.193050%
411090,PR,"4,629",0.6,0.144788%
411095,PR,"10,413",0.8,0.193050%
411100,PR,"6,835",0.6,0.144788%
411110,PR,"6,201",0.6,0.144788%
411120,PR,"11,571",0.8,0.193050%
411125,PR,"27,131",1.4,0.337838%
411130,PR,"3,288",0.6,0.144788%
411140,PR,"13,714",1.0,0.241313%
411150,PR,"32,715",1.6,0.386100%
411155,PR,"8,067",0.6,0.144788%
411160,PR,"3,220",0.6,0.144788%
411170,PR,"5,226",0.6,0.144788%
411180,PR,"40,253",1.8,0.434363%
411190,PR,"13,287",0.8,0.193050%
411200,PR,"34,647",1.6,0.386100%
411210,PR,"21,273",1.2,0.289575%
411220,PR,"6,005",0.6,0.144788%
411230,PR,"5,078",0.6,0.144788%
411240,PR,"9,238",0.6,0.144788%
411250,PR,"12,104",0.8,0.193050%
411260,PR,"1,403",0.6,0.144788%
411270,PR,"12,560",0.8,0.193050%
411275,PR,"8,912",0.6,0.144788%
411280,PR,"11,639",0.8,0.193050%
411290,PR,"3,443",0.6,0.144788%
411295,PR,"7,669",0.6,0.144788%
411300,PR,"6,995",0.6,0.144788%
411310,PR,"4,402",0.6,0.144788%
411320,PR,"47,814",2.0,0.482625%
411325,PR,"6,248",0.6,0.144788%
411330,PR,"32,228",1.6,0.386100%
411340,PR,"4,147",0.6,0.144788%
411342,PR,"3,717",0.6,0.144788%
411345,PR,"5,129",0.6,0.144788%
411350,PR,"22,754",1.2,0.289575%
411360,PR,"4,721",0.6,0.144788%
411370,PR,"553,393",4.0,0.965251%
411373,PR,"7,463",0.6,0.144788%
411375,PR,"5,095",0.6,0.144788%
411380,PR,"4,885",0.6,0.144788%
411390,PR,"13,611",1.0,0.241313%
411400,PR,"13,870",1.0,0.241313%
411410,PR,"21,920",1.2,0.289575%
411420,PR,"34,425",1.6,0.386100%
411430,PR,"25,287",1.4,0.337838%
411435,PR,"2,907",0.6,0.144788%
411440,PR,"17,301",1.2,0.289575%
411450,PR,"13,684",1.0,0.241313%
411460,PR,"51,306",2.2,0.530888%
411470,PR,"5,957",0.6,0.144788%
411480,PR,"34,675",1.6,0.386100%
411490,PR,"9,073",0.6,0.144788%
411500,PR,"7,150",0.6,0.144788%
411510,PR,"10,548",0.8,0.193050%
411520,PR,"403,063",4.0,0.965251%
411530,PR,"6,612",0.6,0.144788%
411535,PR,"5,784",0.6,0.144788%
411540,PR,"14,505",1.0,0.241313%
411545,PR,"4,826",0.6,0.144788%
411550,PR,"4,760",0.6,0.144788%
411560,PR,"17,491",1.2,0.289575%
411570,PR,"33,024",1.6,0.386100%
411573,PR,"3,622",0.6,0.144788%
411575,PR,"9,874",0.6,0.144788%
411580,PR,"45,239",2.0,0.482625%
411585,PR,"5,437",0.6,0.144788%
411590,PR,"2,324",0.6,0.144788%
411600,PR,"1,880",0.6,0.144788%
411605,PR,"10,863",0.8,0.193050%
411610,PR,"12,664",0.8,0.193050%
411620,PR,"16,488",1.0,0.241313%
411630,PR,"3,934",0.6,0.144788%
411640,PR,"4,070",0.6,0.144788%
411650,PR,"1,527",0.6,0.144788%
411660,PR,"3,549",0.6,0.144788%
411670,PR,"11,418",0.8,0.193050%
411680,PR,"6,471",0.6,0.144788%
411690,PR,"27,986",1.4,0.337838%
411695,PR,"5,200",0.6,0.144788%
411700,PR,"8,357",0.6,0.144788%
411705,PR,"11,947",0.8,0.193050%
411710,PR,"13,478",0.8,0.193050%
411720,PR,"5,806",0.6,0.144788%
411725,PR,"10,733",0.8,0.193050%
411721,PR,"4,190",0.6,0.144788%
411722,PR,"8,140",0.6,0.144788%
411727,PR,"6,644",0.6,0.144788%
411729,PR,"2,907",0.6,0.144788%
411730,PR,"23,308",1.2,0.289575%
411740,PR,"3,491",0.6,0.144788%
411745,PR,"6,000",0.6,0.144788%
411750,PR,"39,728",1.8,0.434363%
411760,PR,"48,339",2.0,0.482625%
411770,PR,"33,889",1.6,0.386100%
411780,PR,"14,332",1.0,0.241313%
411790,PR,"31,115",1.6,0.386100%
411800,PR,"13,180",0.8,0.193050%
